,Overall Qual,Gr Liv Area,Exter Qual,Kitchen Qual,Total Bsmt SF,Garage Area,1st Flr SF,Bsmt Qual,Year Built,Garage Finish,Year Remod/Add,Fireplace Qu,Full Bath,Foundation_PConc,Mas Vnr Area,Heating QC,Neighborhood_NridgHt,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,Garage Type_Attchd,MS SubClass_C060,Foundation_CBlock,BsmtFin Type 1,Exterior 1st_VinylSd,Lot Frontage,Open Porch SF,Exterior 2nd_VinylSd,Wood Deck SF,Mas Vnr Type_Stone,Lot Area,Lot Shape,Paved Drive,Garage Qual,Bsmt Full Bath,Half Bath,MS Zoning_RM,Roof Style_Hip,Garage Cond,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Neighborhood_StoneBr,Roof Style_Gable,2nd Flr SF,MS SubClass_C030,Electrical,MS Zoning_RL,Garage Type_NA,Foundation_BrkTil,Bsmt Cond,Garage Type_BuiltIn,Sale Type_WD ,Land Contour_HLS,Neighborhood_OldTown,House Style_2Story,House Style_1.5Fin,Exterior 1st_Wd Sdng,Bsmt Unf SF,Neighborhood_NAmes,Neighborhood_IDOTRR,MS SubClass_C050,Neighborhood_Edwards,Exterior 2nd_Wd Sdng,Exterior 1st_CemntBd,Lot Config_CulDSac,Fence,Exterior 2nd_CmentBd,Neighborhood_Somerst,Exterior 1st_MetalSd,Exterior 2nd_MetalSd,Bedroom AbvGr,Enclosed Porch,Neighborhood_BrkSide,Screen Porch,Neighborhood_Sawyer,Exterior 1st_AsbShng,MS Zoning_C (all),Functional,Kitchen AbvGr,Condition 1_Artery,Foundation_Slab,Neighborhood_Timber,MS SubClass_C160,Exterior 1st_HdBoard,Condition 1_Feedr,Bldg Type_Twnhs,Neighborhood_MeadowV,Bldg Type_2fmCon,Condition 1_Norm,Exterior 2nd_AsbShng,MS SubClass_C190,Sale Type_COD,Condition 1_PosN,MS Zoning_FV,Bldg Type_1Fam,Bldg Type_Duplex,MS SubClass_C090,Exterior 2nd_HdBoard,MS SubClass_C120
1174,5,1779,2,2,1763.0,454.0,1779,3,1955,1,1974,4,1,0,0.0,2,0,306.0,2,1,0,0,1,0,1,5,0,102.0,418,0,0,0,17920,3,2,3,1.0,1,0,1,3,0,0,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,1,372.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,312,1,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1175,7,1555,3,3,1373.0,660.0,1555,4,2007,3,2007,3,2,1,130.0,4,0,0.0,1,0,0,0,1,0,0,1,1,53.0,20,1,143,0,3684,3,2,3,0.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1373.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1176,6,1236,2,2,768.0,384.0,788,3,1925,1,1950,4,2,1,0.0,2,0,121.0,1,1,1,0,0,0,0,3,0,62.0,0,0,0,0,7006,3,2,3,1.0,0,1,0,3,0,0,0,1,448,0,4,0,0,0,3,0,1,0,0,0,1,0,647.0,0,1,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1177,7,1651,2,2,831.0,450.0,873,4,1999,3,1999,3,2,1,0.0,4,0,0.0,1,1,0,0,0,1,0,1,1,77.0,103,1,0,0,8390,2,2,3,0.0,1,0,0,3,0,0,0,1,778,0,4,1,0,0,3,1,1,0,0,1,0,0,831.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1178,5,886,2,2,190.0,273.0,886,2,1938,1,1996,0,1,0,0.0,3,0,0.0,1,1,0,0,1,0,0,1,0,50.0,20,0,144,0,5784,3,2,3,0.0,0,1,0,3,0,0,0,1,0,1,3,0,0,1,3,0,1,0,1,0,0,0,190.0,0,0,0,0,0,0,0,0,0,0,1,1,2,80,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1179,6,1700,3,3,1682.0,544.0,1700,4,2003,2,2003,0,2,1,120.0,4,0,340.0,3,0,0,0,1,0,0,6,1,70.0,23,1,192,0,9135,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1342.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1180,6,1846,2,2,1040.0,315.0,1168,3,1949,1,1950,4,2,0,320.0,4,0,196.0,2,0,0,0,1,0,1,3,0,78.0,0,0,0,0,10496,3,2,3,0.0,0,0,0,3,0,1,0,1,678,0,4,1,0,0,3,0,1,0,0,0,1,1,844.0,1,0,1,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1181,5,1920,3,3,1052.0,451.0,1252,3,1958,1,1958,4,2,0,0.0,4,0,57.0,1,1,0,0,1,0,1,5,0,69.0,0,0,0,0,13650,3,2,3,1.0,0,0,0,3,0,0,0,1,668,0,4,1,0,0,3,0,1,0,0,0,1,0,554.0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1182,4,1088,2,2,1088.0,520.0,1088,3,1963,1,1963,0,1,0,20.0,2,0,132.0,1,0,1,0,0,0,1,4,1,67.0,0,1,0,1,8308,3,1,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,115.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1183,4,1362,2,2,1040.0,768.0,1362,3,1957,2,1957,4,1,0,160.0,2,0,775.0,1,0,0,0,1,0,1,4,0,69.0,0,0,0,0,9450,2,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,1,265.0,1,0,0,0,1,0,0,3,0,0,0,0,3,84,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1184,6,1314,3,3,1314.0,440.0,1314,4,2006,2,2006,4,2,1,0.0,3,0,24.0,1,1,0,0,1,0,0,6,1,78.0,22,1,0,0,9317,2,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1290.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1185,6,1294,2,3,1278.0,496.0,1294,4,1991,2,1991,0,2,0,88.0,3,0,1200.0,1,0,0,0,1,0,1,6,0,69.0,51,0,112,0,7153,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,78.0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1186,7,1274,3,3,1274.0,508.0,1274,4,2005,2,2007,0,2,1,80.0,4,0,925.0,1,0,0,1,1,0,0,6,1,68.0,98,1,264,0,8814,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,349.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1187,7,1689,3,3,1689.0,954.0,1689,4,2007,2,2007,0,2,1,0.0,4,0,0.0,3,0,0,1,1,0,0,1,1,83.0,56,1,0,1,9849,3,2,3,0.0,0,0,1,3,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,1689.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1188,9,1641,4,4,1641.0,885.0,1641,5,2008,3,2008,0,2,1,406.0,4,0,1115.0,4,0,0,0,1,0,0,6,0,79.0,95,0,0,0,14463,2,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,1,0,0,0,0,526.0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1189,7,1079,2,2,570.0,249.0,617,3,1948,1,1950,4,1,0,0.0,2,0,0.0,1,1,0,0,1,0,1,1,0,50.0,0,0,135,0,5190,3,2,3,0.0,0,0,0,3,0,0,0,1,462,0,4,1,0,0,3,0,1,0,0,0,1,0,570.0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1190,5,984,2,1,984.0,308.0,984,3,1959,1,1959,0,1,0,164.0,3,0,200.0,1,0,1,0,0,0,1,3,0,65.0,0,0,0,0,9750,3,0,3,1.0,0,1,0,3,0,1,0,1,0,0,4,0,0,0,3,0,1,0,1,0,0,0,784.0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1191,4,960,2,1,960.0,308.0,960,3,1920,1,1950,0,1,1,0.0,3,0,250.0,1,1,1,0,0,0,0,5,0,50.0,0,0,0,0,6000,3,2,3,0.0,0,1,1,3,0,0,0,0,0,1,3,0,0,0,3,0,1,0,1,0,0,0,710.0,0,0,0,0,0,0,0,0,0,0,1,1,2,168,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1192,5,1044,1,1,540.0,504.0,1044,3,1952,1,1952,0,1,0,0.0,2,0,0.0,3,1,0,0,0,0,1,1,0,66.0,0,0,0,0,8712,3,0,3,0.0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,1,540.0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1193,5,1633,2,3,1027.0,240.0,1027,3,1948,1,2009,4,1,0,0.0,4,0,780.0,1,1,1,0,0,0,0,4,1,69.0,100,1,0,0,11851,3,2,3,0.0,0,1,0,3,0,0,0,1,606,0,4,0,0,1,3,0,1,0,1,0,1,0,247.0,0,0,1,0,0,0,0,0,0,0,0,0,3,126,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1194,6,1137,2,3,1112.0,551.0,1137,4,1987,1,1987,3,2,0,72.0,3,0,980.0,1,0,0,0,1,0,1,6,0,54.0,0,0,125,0,13811,2,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,4,0,1,0,0,0,0,0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1195,6,1380,2,2,1380.0,364.0,1380,3,1963,1,1963,0,1,0,295.0,1,0,384.0,1,0,0,0,1,0,1,3,0,83.0,0,0,0,0,10143,3,2,3,0.0,1,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,996.0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,216,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1196,6,1256,3,3,1256.0,578.0,1256,4,1986,1,1986,2,2,0,228.0,4,0,920.0,3,0,0,0,1,0,1,6,0,93.0,0,0,282,0,18265,3,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,4,0,1,0,0,0,0,0,276.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1197,5,1142,2,2,1142.0,528.0,1142,4,1976,3,1976,1,1,1,0.0,2,0,874.0,1,1,0,0,1,0,0,5,0,44.0,90,0,536,0,4224,3,2,3,1.0,1,1,0,3,0,0,0,1,0,0,4,0,0,0,3,0,1,0,0,0,0,0,268.0,0,0,0,0,0,1,0,3,1,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1198,6,2158,2,3,1202.0,576.0,2158,3,1950,1,2001,4,2,0,0.0,2,0,477.0,3,1,0,0,1,0,1,5,0,84.0,29,0,0,0,12615,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,4,0,1,0,0,0,0,0,725.0,0,0,0,1,0,0,0,3,0,0,0,0,4,39,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1199,8,1629,3,3,1616.0,808.0,1629,4,2002,3,2003,4,2,1,236.0,4,0,1300.0,3,0,0,0,1,0,0,6,1,85.0,252,1,0,0,14536,3,2,3,1.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,316.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1200,6,1080,2,2,1084.0,484.0,1080,3,1983,1,1983,0,1,1,0.0,2,0,336.0,1,1,0,0,1,0,0,5,1,71.0,0,1,120,0,9187,3,2,3,0.0,1,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,748.0,0,0,0,0,0,0,0,0,0,0,0,0,3,158,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1201,7,2646,3,3,1347.0,656.0,1372,4,1993,2,1993,3,2,1,256.0,4,0,987.0,4,0,0,0,1,1,0,6,0,90.0,60,0,340,0,9900,3,2,3,1.0,1,0,0,3,1,1,0,1,1274,0,4,1,0,0,3,0,1,0,0,1,0,0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,4,144,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1202,7,1491,3,3,738.0,484.0,738,4,2006,2,2006,4,2,1,0.0,3,0,0.0,1,1,0,0,1,1,0,1,1,64.0,30,1,100,0,8333,3,2,3,0.0,1,0,0,3,0,0,0,1,753,0,4,1,0,0,3,0,1,0,0,1,0,0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1203,6,1694,2,2,392.0,398.0,924,4,1994,3,1994,3,2,1,32.0,3,0,186.0,1,0,0,0,0,0,0,2,0,69.0,64,0,256,0,10147,2,2,3,0.0,1,0,0,3,0,1,0,1,770,0,4,1,0,0,3,1,1,0,0,0,0,0,206.0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1204,5,1080,2,3,684.0,0.0,684,2,1890,0,1996,0,1,0,0.0,3,0,0.0,1,1,0,0,0,0,0,1,0,44.0,165,0,0,0,5914,3,0,0,0.0,0,1,0,0,0,0,0,1,396,0,4,0,1,1,3,0,1,0,1,0,1,1,684.0,0,0,1,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1205,6,1422,3,3,704.0,440.0,704,4,2005,3,2006,4,2,1,0.0,4,0,0.0,3,1,0,0,1,1,0,1,1,79.0,28,1,36,0,11646,2,2,3,0.0,1,0,0,3,0,0,0,1,718,0,4,1,0,0,3,0,1,0,0,1,0,0,704.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1206,7,1301,3,3,1293.0,572.0,1301,4,2006,2,2006,4,2,1,0.0,4,0,0.0,1,1,0,1,1,0,0,1,1,60.0,121,1,216,0,7200,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1293.0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1207,7,2093,2,2,791.0,542.0,1236,4,1986,3,1991,3,2,0,123.0,3,0,0.0,1,0,0,0,1,1,1,1,0,46.0,63,0,364,0,20544,2,2,3,0.0,1,0,0,3,0,1,0,1,857,0,4,1,0,0,3,0,1,0,0,1,0,0,791.0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1208,5,1073,2,2,1073.0,270.0,1073,3,1967,2,1967,0,1,0,340.0,3,0,221.0,2,0,0,0,1,0,1,4,0,69.0,90,0,0,0,9981,2,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,852.0,0,0,0,0,0,0,0,3,0,0,1,1,3,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1209,7,1506,3,3,1494.0,672.0,1506,4,2005,2,2006,4,2,1,143.0,4,0,778.0,3,0,0,0,1,0,0,6,1,70.0,35,1,192,0,8251,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,4,0,1,0,0,0,0,0,716.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1210,7,1334,2,2,1334.0,477.0,1334,3,1967,2,1967,0,2,0,264.0,3,0,553.0,1,0,0,0,1,0,1,4,0,78.0,20,0,0,0,10140,3,2,3,1.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,713.0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,264,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1211,7,1295,3,3,0.0,312.0,1295,0,1986,2,1986,0,2,0,0.0,3,0,0.0,0,1,0,0,1,0,1,0,0,69.0,0,0,0,0,8239,2,2,3,0.0,0,1,0,3,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1212,7,1344,2,3,672.0,456.0,672,3,1929,1,1990,4,1,0,0.0,3,0,336.0,1,1,0,0,1,0,0,3,0,69.0,0,0,0,0,5700,2,2,3,1.0,1,1,0,3,0,0,0,1,672,0,3,0,0,1,3,0,1,0,1,1,0,1,336.0,0,0,0,0,0,0,0,4,0,0,0,0,3,70,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1213,5,732,2,2,732.0,240.0,732,3,1952,1,1952,0,1,0,0.0,2,0,630.0,1,1,1,0,0,0,1,5,0,60.0,68,0,0,0,7200,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,4,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1214,8,1468,3,3,1468.0,904.0,1468,4,2008,2,2008,4,2,1,0.0,4,0,0.0,3,1,0,0,1,0,0,1,1,71.0,142,1,192,0,9178,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1468.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1215,6,1069,2,2,1069.0,440.0,1069,4,1975,2,1975,1,2,0,0.0,3,0,727.0,1,1,0,0,1,0,1,5,0,53.0,55,0,0,0,4043,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,186.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,225,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1216,5,1040,2,2,1040.0,499.0,1040,4,1975,1,1975,0,1,1,0.0,3,0,769.0,1,1,0,0,1,0,0,6,0,69.0,100,0,0,0,4224,3,2,3,0.0,0,1,0,3,0,0,0,1,0,0,4,0,0,0,3,0,1,0,0,0,0,0,271.0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1217,5,999,2,2,925.0,308.0,999,4,1963,1,1963,0,1,0,0.0,2,0,925.0,3,1,1,0,0,0,1,5,0,75.0,176,0,40,0,11235,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,7,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1218,7,1349,2,2,1349.0,539.0,1349,4,2000,1,2001,0,2,1,108.0,4,0,0.0,1,0,0,0,1,0,0,1,1,65.0,55,1,120,0,8450,3,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1349.0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1219,7,1442,2,2,1424.0,500.0,1442,4,1990,2,1990,0,2,1,0.0,4,0,0.0,1,1,0,0,1,0,0,1,0,99.0,34,0,0,0,11851,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1424.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1220,4,747,2,2,747.0,220.0,747,3,1945,1,1950,0,1,0,0.0,2,0,0.0,1,1,0,0,1,0,1,1,0,47.0,0,0,0,0,4608,3,2,3,0.0,0,1,0,3,0,0,0,1,0,1,4,0,0,0,3,0,1,0,1,0,0,0,747.0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1221,8,1578,3,4,1573.0,840.0,1578,4,2008,3,2009,4,2,1,194.0,4,0,0.0,1,0,0,1,1,0,0,1,0,78.0,36,0,0,1,9262,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,1573.0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1222,5,882,2,2,0.0,308.0,882,0,1956,1,1956,0,1,1,0.0,3,0,0.0,0,1,1,0,0,0,0,0,0,70.0,45,0,0,0,12702,3,2,3,0.0,0,1,0,3,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1223,7,1511,3,3,1368.0,398.0,1511,4,2002,3,2002,3,2,1,40.0,4,0,1038.0,3,0,0,0,1,0,0,6,1,69.0,30,1,130,0,2938,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1224,6,1128,2,2,1302.0,480.0,1128,3,1964,1,1964,3,1,0,138.0,1,0,550.0,3,0,0,0,1,0,1,4,0,160.0,108,0,0,0,18160,3,1,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,752.0,0,0,0,0,0,0,0,3,0,0,0,0,3,246,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1225,7,1312,2,2,1312.0,495.0,1312,3,1958,2,2001,4,1,0,125.0,4,0,637.0,1,0,0,0,1,0,1,4,0,76.0,304,0,0,0,11355,2,2,3,0.0,1,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,675.0,1,0,0,0,0,0,0,3,0,0,0,0,3,144,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1226,5,1302,2,2,630.0,264.0,630,3,1972,1,1972,0,2,0,356.0,2,0,350.0,1,0,1,0,0,0,1,3,0,21.0,0,0,0,0,1680,3,2,3,0.0,1,1,0,3,0,1,0,1,672,0,4,0,0,0,3,0,1,0,0,1,0,0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1227,9,2696,4,4,2846.0,958.0,2696,5,2003,3,2004,4,2,1,1095.0,4,1,1373.0,4,0,0,0,1,0,0,6,1,110.0,150,1,220,0,14300,3,2,3,1.0,1,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,1,0,0,0,0,1473.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1228,7,1356,3,3,628.0,484.0,628,4,2007,3,2007,4,2,1,0.0,4,0,0.0,1,1,0,1,0,1,0,1,1,65.0,24,1,100,0,10616,2,2,3,0.0,1,0,0,3,0,0,0,1,728,0,4,1,0,0,3,1,0,0,0,1,0,0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1229,9,2184,4,4,1104.0,836.0,1130,5,2008,3,2008,4,2,1,154.0,4,1,936.0,3,0,0,0,1,1,0,6,1,96.0,102,1,0,1,11308,2,2,3,1.0,1,0,0,3,0,0,0,1,1054,0,4,1,0,0,3,0,1,0,0,1,0,0,168.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1230,7,1964,2,2,803.0,483.0,1098,3,1976,2,1976,4,2,0,660.0,2,0,403.0,1,0,0,0,1,1,1,5,0,80.0,69,0,0,0,10480,3,2,3,0.0,1,0,1,3,0,1,0,0,866,0,4,1,0,0,3,0,1,0,0,1,0,0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
